2869,12,11
2870,11,7
2871,12,15
2872,25,9
2873,6,10
2874,16,15
2875,6,15
2876,14,10
2877,14,12
2878,17,12
2879,10,7
2880,18,6
2881,14,12
2882,9,6
2883,9,3
2884,13,9
2885,19,7
2886,18,12
2887,9,17
2888,19,4
2889,10,10
2890,11,10
2891,13,11
2892,11,10
2893,27,6
2894,22,12
2895,16,9
2896,10,14
2897,17,14
2898,10,14
2899,22,8
2900,12,3
2901,10,6
2902,8,18
2903,16,4
2904,14,13
2905,7,13
2906,19,7
2907,12,10
2908,17,4
2909,22,11
2910,7,17
2911,19,9
2912,22,6
2913,27,9
2914,17,16
2915,6,17
2916,14,3
2917,6,12
2918,9,20
2919,10,13
2920,12,8
2921,12,5
2922,18,19
2923,18,5
2924,18,18
2925,12,16
2926,23,13
2927,9,13
2928,16,18
2929,13,8
2930,18,14
2931,14,7
2932,21,5
2933,18,9
2934,9,8
2935,11,21
2936,26,4
2937,14,12
2938,15,8
2939,16,15
2940,15,12
2941,28,6
2942,18,16
2943,14,15
2944,17,4
2945,12,21
2946,18,8
2947,14,10
2948,10,6
2949,14,14
2950,15,19
2951,19,20
2952,19,16
2953,10,7
2954,16,5
2955,16,3
2956,14,12
2957,18,2
2958,22,11
2959,24,5
2960,4,10
2961,26,8
2962,27,6
2963,14,9
2964,10,19
2965,7,9
2966,11,10
2967,7,11
2968,7,17
2969,18,8
2970,12,8
2971,17,9
2972,14,4
2973,29,7
2974,18,11
2975,10,6
2976,8,26
2977,12,11
2978,10,14
2979,11,11
2980,7,11
2981,5,17
2982,20,4
2983,15,4
2984,25,19
2985,8,17
2986,13,5
2987,14,9
2988,17,11
2989,12,6
2990,14,6
2991,12,12
2992,20,16
2993,8,15
2994,8,8
2995,8,14
2996,19,9
2997,17,4
2998,8,16
2999,14,9
3000,12,17
3001,24,9
3002,15,3
3003,20,12
3004,6,13
3005,8,14
3006,23,5
3007,17,9
3008,6,12
3009,13,9
3010,11,10
3011,16,17
3012,7,12
3013,12,11
3014,6,19
3015,16,7
3016,10,14
3017,10,16
3018,11,9
3019,12,16
3020,14,9
3021,10,13
3022,5,19
3023,18,8
3024,6,20
3025,23,4
3026,22,5
3027,7,21
3028,14,14
3029,12,3
3030,17,13
3031,18,10
3032,14,10
3033,15,13
3034,20,12
3035,12,12
3036,9,4
3037,18,17
3038,6,8
3039,6,15
3040,6,23
3041,11,8
3042,8,9
3043,12,11
3044,9,8
3045,9,11
3046,14,14
3047,13,11
3048,10,22
3049,19,11
3050,20,7
3051,12,8
3052,21,4
3053,12,8
3054,14,10
3055,16,6
3056,9,10
3057,18,12
3058,14,11
3059,14,17
3060,19,12
3061,12,8
3062,23,8
3063,26,8
3064,20,8
3065,12,8
3066,16,3
3067,18,10
3068,15,9
3069,20,5
3070,18,9
3071,10,15
3072,20,8
3073,8,22
3074,19,6
3075,14,16
3076,6,10
3077,9,18
3078,14,13
3079,17,10
3080,12,4
3081,7,12
3082,13,6
3083,17,6
3084,13,12
3085,7,17
3086,25,8
3087,24,10
3088,5,18
3089,18,3
3090,17,10
3091,16,8
3092,20,8
3093,16,14
3094,9,17
3095,18,12
3096,17,18
3097,16,4
3098,11,15
3099,18,3
3100,11,8
3101,8,15
3102,11,5
3103,18,6
3104,12,8
3105,10,14
3106,13,10
3107,12,14
3108,11,6
3109,8,9
3110,12,14
3111,13,8
3112,12,12
3113,23,6
3114,7,9
3115,8,13
3116,16,9
3117,12,4
3118,20,17
3119,11,7
3120,16,6
3121,15,11
3122,19,4
3123,29,9
3124,13,9
3125,12,13
3126,11,13
3127,19,3
3128,8,18
3129,7,7
3130,10,13
3131,20,5
3132,7,14
3133,15,5
3134,6,9
3135,13,11
3136,16,11
3137,12,9
3138,9,12
3139,19,10
3140,12,11
3141,18,9
3142,19,9
3143,21,9
3144,15,15
3145,11,13
3146,15,13
3147,15,9
3148,15,18
3149,11,12
3150,12,10
3151,10,10
3152,7,19
3153,14,7
3154,33,9
3155,18,13
3156,13,8
3157,11,18
3158,6,15
3159,19,10
3160,9,5
3161,14,7
3162,8,13
3163,4,16
3164,9,15
3165,8,13
3166,18,0
3167,18,10
3168,8,11
3169,17,8
3170,5,21
3171,11,16
3172,11,16
3173,13,10
3174,22,7
3175,26,11
3176,13,19
3177,19,9
3178,8,16
3179,18,6
3180,13,14
3181,39,1
3182,22,10
3183,11,17
3184,8,17
3185,13,13
3186,15,9
3187,9,11
3188,11,7
3189,19,11
3190,18,10
3191,16,6
3192,15,9
3193,20,11
3194,15,11
3195,13,7
3196,4,22
3197,9,15
3198,10,15
3199,10,18
3200,7,22
3201,7,10
3202,14,9
3203,11,17
3204,10,21
3205,5,10
3206,5,18
3207,19,6
3208,10,14
3209,23,3
3210,13,6
3211,14,16
3212,17,9
3213,15,4
3214,10,11
3215,17,10
3216,12,13
3217,7,16
3218,5,15
3219,14,12
3220,5,17
3221,13,12
3222,11,12
3223,15,17
3224,19,13
3225,11,7
3226,10,11
3227,17,13
3228,27,11
3229,18,6
3230,4,7
3231,15,10
3232,11,9
3233,11,8
3234,10,10
3235,13,11
3236,16,7
3237,15,18
3238,16,13
3239,5,6
3240,5,10
3241,15,7
3242,13,14
3243,14,8
3244,21,12
3245,12,15
3246,13,12
3247,9,15
3248,21,13
3249,23,4
3250,18,13
3251,11,9
3252,17,9
3253,4,14
3254,20,10
3255,12,8
3256,12,15
3257,9,12
3258,14,4
3259,9,26
3260,20,9
3261,10,5
3262,14,9
3263,22,16
3264,15,8
3265,10,9
3266,13,7
3267,13,9
3268,6,22
3269,13,8
3270,7,18
3271,12,8
3272,14,4
3273,12,6
3274,15,10
3275,10,12
3276,13,5
3277,11,14
3278,10,7
3279,8,7
3280,16,7
3281,20,9
3282,19,9
3283,28,12
3284,7,10
3285,9,15
3286,7,13
3287,6,19
3288,14,10
3289,8,12
3290,5,9
3291,15,9
3292,13,12
3293,17,7
3294,14,7
3295,15,8
3296,16,18
3297,23,12
3298,18,15
3299,19,13
3300,22,10
3301,12,14
3302,9,8
3303,13,14
3304,11,5
3305,12,14
3306,9,13
3307,13,8
3308,12,12
3309,11,11
3310,8,7
3311,23,8
3312,11,9
3313,16,8
3314,6,14
3315,17,11
3316,10,8
3317,14,4
3318,10,12
3319,18,8
3320,11,2
3321,16,11
3322,14,19
3323,13,6
3324,21,6
3325,8,9
3326,15,10
3327,9,15
3328,10,5
3329,15,2
3330,26,5
3331,14,13
3332,17,14
3333,15,10
3334,16,4
3335,5,20
3336,17,9
3337,24,3
3338,22,10
3339,18,6
3340,15,9
3341,22,6
3342,17,5
3343,12,9
3344,12,20
3345,21,4
3346,10,9
3347,5,15
3348,15,10
3349,21,4
3350,4,16
3351,19,12
3352,8,7
3353,11,15
3354,5,16
3355,21,12
3356,3,10
3357,7,16
3358,11,23
3359,4,16
3360,11,11
3361,15,10
3362,16,10
3363,13,3
3364,17,12
3365,6,19
3366,12,15
3367,8,9
3368,19,12
3369,8,7
3370,13,7
3371,13,12
3372,17,8
3373,20,16
3374,9,11
3375,15,13
3376,3,13
3377,7,6
3378,7,14
3379,29,6
3380,22,7
3381,14,2
3382,13,13
3383,8,7
3384,22,7
3385,28,6
3386,18,9
3387,13,12
3388,7,11
3389,8,15
3390,14,7
3391,16,4
3392,10,14
3393,12,12
3394,11,8
3395,4,19
3396,5,9
3397,10,9
3398,14,8
3399,12,10
3400,15,5
3401,17,2
3402,17,3
3403,12,10
3404,12,9
3405,24,5
3406,24,12
3407,22,7
3408,22,13
3409,18,9
3410,13,12
3411,10,19
3412,9,11
3413,6,16
3414,3,13
3415,8,11
3416,3,17
3417,14,7
3418,12,9
3419,19,6
3420,19,5
3421,17,16
3422,8,19
3423,16,12
3424,13,12
3425,9,12
3426,4,21
3427,14,9
3428,4,22
3429,8,16
3430,17,7
3431,26,3
3432,8,10
3433,15,7
3434,12,7
3435,14,5
3436,13,17
3437,10,15
3438,15,9
3439,23,6
3440,19,7
3441,23,3
3442,13,7
3443,9,7
3444,7,11
3445,13,12
3446,7,12
3447,13,8
3448,10,23
3449,11,19
3450,24,9
3451,16,10
3452,11,2
3453,19,5
3454,13,12
3455,9,6
3456,8,11
3457,10,13
3458,15,4
3459,9,10
3460,12,13
3461,8,15
3462,13,11
3463,10,5
3464,6,14
3465,14,8
3466,10,17
3467,11,9
3468,9,13
3469,22,5
3470,17,9
3471,10,9
3472,17,13
3473,11,15
3474,12,5
3475,13,11
3476,11,13
3477,15,15
3478,12,18
3479,12,18
3480,19,14
3481,8,20
3482,14,5
3483,15,11
3484,16,9
3485,15,7
3486,8,11
3487,12,5
3488,13,8
3489,17,4
3490,11,18
3491,15,12
3492,7,16
3493,17,5
3494,9,9
3495,9,14
3496,12,5
3497,10,17
3498,13,10
3499,15,6
3500,20,12
3501,16,11
3502,18,5
3503,9,15
3504,6,18
3505,10,11
3506,13,8
3507,16,7
3508,17,10
3509,11,5
3510,15,10
3511,14,12
3512,12,11
3513,18,18
3514,13,5
3515,7,24
3516,17,6
3517,12,8
3518,14,8
3519,8,9
3520,20,9
3521,9,12
3522,15,10
3523,27,15
3524,9,10
3525,14,8
3526,9,10
3527,8,10
3528,14,18
3529,17,11
3530,8,8
3531,23,10
3532,20,8
3533,16,7
3534,10,7
3535,12,17
3536,17,9
3537,13,6
3538,4,15
3539,18,17
3540,16,10
3541,10,15
3542,12,13
3543,13,10
3544,14,10
3545,7,12
3546,6,8
3547,15,11
3548,11,11
3549,16,10
3550,14,12
3551,22,6
3552,8,14
3553,14,8
3554,8,8
3555,8,10
3556,11,25
3557,5,20
3558,6,17
3559,22,14
3560,29,12
3561,10,12
3562,7,11
3563,11,6
3564,22,5
3565,31,7
3566,13,12
3567,17,15
3568,15,9
3569,21,11
3570,17,9
3571,15,9
3572,23,8
3573,15,9
3574,26,15
3575,11,13
3576,3,19
3577,5,13
3578,5,21
3579,19,12
3580,13,8
3581,14,11
3582,14,8
3583,12,9
3584,17,27
3585,18,8
3586,10,9
3587,17,3
3588,11,11
3589,16,8
3590,19,13
3591,13,10
3592,7,18
3593,16,7
3594,13,11
3595,12,14
3596,11,4
3597,10,11
3598,11,11
3599,19,7
3600,17,4
3601,25,9
3602,15,11
3603,11,16
3604,23,13
3605,20,7
3606,10,12
3607,6,18
3608,8,16
3609,17,10
3610,23,14
3611,12,6
3612,5,15
3613,9,12
3614,13,7
3615,16,11
3616,21,7
3617,11,20
3618,6,10
3619,19,5
3620,6,14
3621,11,14
3622,15,10
3623,8,7
3624,10,8
3625,10,12
3626,11,10
3627,14,6
3628,21,17
3629,15,6
3630,20,7
3631,6,17
3632,24,8
3633,17,5
3634,5,16
3635,21,4
3636,15,7
3637,12,7
3638,15,10
3639,10,12
3640,8,10
3641,12,16
3642,12,5
3643,20,8
3644,20,6
3645,14,15
3646,9,10
3647,5,12
3648,9,5
3649,15,6
3650,15,9
3651,9,12
3652,26,3
3653,4,10
3654,10,11
3655,9,9
3656,5,21
3657,15,2
3658,29,7
3659,5,8
3660,11,13
3661,14,7
3662,7,15
3663,10,6
3664,11,10
3665,17,11
3666,14,12
3667,7,14
3668,8,17
3669,12,6
3670,9,12
3671,15,8
3672,19,4
3673,11,8
3674,15,10
3675,8,11
3676,8,10
3677,8,4
3678,14,6
3679,18,7
3680,24,13
3681,16,14
3682,16,3
3683,14,12
3684,10,17
3685,9,15
3686,11,13
3687,14,12
3688,7,9
3689,12,12
3690,15,11
3691,21,12
3692,30,8
3693,8,8
3694,13,11
3695,6,12
3696,11,24
3697,10,7
3698,24,5
3699,15,9
3700,12,11
3701,15,10
3702,16,10
3703,13,9
3704,17,8
3705,14,11
3706,19,10
3707,8,15
3708,12,18
3709,7,11
3710,9,11
3711,12,13
3712,26,11
3713,16,3
3714,11,10
3715,10,13
3716,19,13
3717,13,12
3718,11,5
3719,10,11
3720,9,6
3721,19,7
3722,24,11
3723,13,10
3724,18,13
3725,21,9
3726,14,10
3727,18,6
3728,10,29
3729,6,13
3730,13,19
3731,10,9
3732,7,12
3733,19,6
3734,23,9
3735,13,9
3736,17,8
3737,17,2
3738,14,20
3739,17,3
3740,6,12
3741,24,7
3742,14,14
3743,6,14
3744,13,9
3745,18,8
3746,17,6
3747,11,11
3748,17,8
3749,27,9
3750,12,7
3751,21,7
3752,12,9
3753,16,6
3754,10,7
3755,9,16
3756,15,12
3757,14,11
3758,12,8
3759,10,7
3760,18,10
3761,19,12
3762,13,6
3763,10,12
3764,14,13
3765,14,12
3766,17,4
3767,13,10
3768,8,15
3769,20,9
3770,9,7
3771,10,17
3772,13,9
3773,16,6
3774,19,10
3775,9,18
3776,12,9
3777,12,12
3778,10,16
3779,6,10
3780,10,13
3781,15,21
3782,15,6
3783,8,20
3784,14,5
3785,15,13
3786,13,14
3787,37,2
3788,4,20
3789,9,9
3790,12,24
3791,13,3
3792,9,14
3793,8,15
3794,25,15
3795,24,13
3796,11,13
3797,11,10
3798,7,16
3799,5,15
3800,16,9
3801,15,12
3802,15,10
3803,27,4
3804,8,13
3805,14,1
3806,7,19
3807,14,7
